"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"NLD","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"NLD","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"NLD","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"NLD","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"NLD","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"NLD","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"NLD","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"NLD","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"NLD","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"NLD","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"NLD","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"NLD","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"NLD","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"NLD","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"NLD","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"NLD","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"NLD","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"NLD","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"NLD","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"NLD","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"NLD","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"NLD","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"NLD","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"NLD","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"NLD","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"NLD","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"NLD","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"NLD","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"NLD","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"NLD","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"NLD","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"NLD","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"NLD","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"NLD","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"NLD","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"NLD","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"NLD","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"NLD","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"NLD","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"NLD","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"NLD","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"NLD","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"NLD","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"SVK","STINT","TOT","PC_PA","Q","1995-Q3",6.983333,
"SVK","STINT","TOT","PC_PA","Q","1995-Q4",8.156667,
"SVK","STINT","TOT","PC_PA","Q","1996-Q1",8.836667,
"SVK","STINT","TOT","PC_PA","Q","1996-Q2",10.10333,
"SVK","STINT","TOT","PC_PA","Q","1996-Q3",13.03333,
"SVK","STINT","TOT","PC_PA","Q","1996-Q4",14.08667,
"SVK","STINT","TOT","PC_PA","Q","1997-Q1",17.51333,
"SVK","STINT","TOT","PC_PA","Q","1997-Q4",23.39,
"SVK","STINT","TOT","PC_PA","Q","1998-Q1",21.53667,
"SVK","STINT","TOT","PC_PA","Q","1998-Q2",17.72,
"SVK","STINT","TOT","PC_PA","Q","1998-Q3",14.97,
"SVK","STINT","TOT","PC_PA","Q","1998-Q4",17.48,
"SVK","STINT","TOT","PC_PA","Q","1999-Q1",16.07,
"SVK","STINT","TOT","PC_PA","Q","1999-Q2",14.96,
"SVK","STINT","TOT","PC_PA","Q","1999-Q3",14.42333,
"SVK","STINT","TOT","PC_PA","Q","1999-Q4",13.59667,
"SVK","STINT","TOT","PC_PA","Q","2000-Q1",9.36,
"SVK","STINT","TOT","PC_PA","Q","2000-Q2",8.166667,
"SVK","STINT","TOT","PC_PA","Q","2000-Q3",7.586667,
"SVK","STINT","TOT","PC_PA","Q","2000-Q4",7.576667,
"SVK","STINT","TOT","PC_PA","Q","2001-Q1",7.39,
"SVK","STINT","TOT","PC_PA","Q","2001-Q2",7.443333,
"SVK","STINT","TOT","PC_PA","Q","2001-Q3",7.58,
"SVK","STINT","TOT","PC_PA","Q","2001-Q4",7.54,
"SVK","STINT","TOT","PC_PA","Q","2002-Q1",7.466667,
"SVK","STINT","TOT","PC_PA","Q","2002-Q2",7.93,
"SVK","STINT","TOT","PC_PA","Q","2002-Q3",7.996666,
"SVK","STINT","TOT","PC_PA","Q","2002-Q4",6.603333,
"SVK","STINT","TOT","PC_PA","Q","2003-Q1",5.886667,
"SVK","STINT","TOT","PC_PA","Q","2003-Q2",5.91,
"SVK","STINT","TOT","PC_PA","Q","2003-Q3",6.06,
"SVK","STINT","TOT","PC_PA","Q","2003-Q4",5.703333,
"SVK","STINT","TOT","PC_PA","Q","2004-Q1",5.473333,
"SVK","STINT","TOT","PC_PA","Q","2004-Q2",4.56,
"SVK","STINT","TOT","PC_PA","Q","2004-Q3",3.71,
"SVK","STINT","TOT","PC_PA","Q","2004-Q4",3.793333,
"SVK","STINT","TOT","PC_PA","Q","2005-Q1",2.663333,
"SVK","STINT","TOT","PC_PA","Q","2005-Q2",2.44,
"SVK","STINT","TOT","PC_PA","Q","2005-Q3",2.64,
"SVK","STINT","TOT","PC_PA","Q","2005-Q4",2.83,
"SVK","STINT","TOT","PC_PA","Q","2006-Q1",3.14,
"SVK","STINT","TOT","PC_PA","Q","2006-Q2",3.876667,
"SVK","STINT","TOT","PC_PA","Q","2006-Q3",4.65,
"SVK","STINT","TOT","PC_PA","Q","2006-Q4",4.663333,
"SVK","STINT","TOT","PC_PA","Q","2007-Q1",4.21,
"SVK","STINT","TOT","PC_PA","Q","2007-Q2",3.786667,
"SVK","STINT","TOT","PC_PA","Q","2007-Q3",4.06,
"SVK","STINT","TOT","PC_PA","Q","2007-Q4",4.043334,
"SVK","STINT","TOT","PC_PA","Q","2008-Q1",4.003334,
"SVK","STINT","TOT","PC_PA","Q","2008-Q2",4.036667,
"SVK","STINT","TOT","PC_PA","Q","2008-Q3",4.013333,
"SVK","STINT","TOT","PC_PA","Q","2008-Q4",3.363333,
"SVK","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"SVK","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"SVK","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"SVK","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"SVK","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"SVK","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"SVK","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"SVK","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"SVK","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"SVK","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"SVK","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"SVK","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"SVK","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"SVK","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"SVK","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"SVK","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"SVK","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"SVK","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"SVK","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"SVK","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"SVK","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"SVK","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"SVK","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"SVK","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"SVK","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"SVK","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"SVK","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"SVK","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"SVK","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"SVK","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"SVK","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"SVK","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"SVK","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"SVK","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"SVK","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"SVK","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"AUS","STINT","TOT","PC_PA","Q","1995-Q1",8.193334,
"AUS","STINT","TOT","PC_PA","Q","1995-Q2",7.713333,
"AUS","STINT","TOT","PC_PA","Q","1995-Q3",7.543334,
"AUS","STINT","TOT","PC_PA","Q","1995-Q4",7.453333,
"AUS","STINT","TOT","PC_PA","Q","1996-Q1",7.486667,
"AUS","STINT","TOT","PC_PA","Q","1996-Q2",7.563334,
"AUS","STINT","TOT","PC_PA","Q","1996-Q3",7.13,
"AUS","STINT","TOT","PC_PA","Q","1996-Q4",6.426667,
"AUS","STINT","TOT","PC_PA","Q","1997-Q1",5.926667,
"AUS","STINT","TOT","PC_PA","Q","1997-Q2",5.753334,
"AUS","STINT","TOT","PC_PA","Q","1997-Q3",4.953333,
"AUS","STINT","TOT","PC_PA","Q","1997-Q4",4.95,
"AUS","STINT","TOT","PC_PA","Q","1998-Q1",4.973333,
"AUS","STINT","TOT","PC_PA","Q","1998-Q2",5.066667,
"AUS","STINT","TOT","PC_PA","Q","1998-Q3",5.13,
"AUS","STINT","TOT","PC_PA","Q","1998-Q4",4.836667,
"AUS","STINT","TOT","PC_PA","Q","1999-Q1",4.79,
"AUS","STINT","TOT","PC_PA","Q","1999-Q2",4.85,
"AUS","STINT","TOT","PC_PA","Q","1999-Q3",4.94,
"AUS","STINT","TOT","PC_PA","Q","1999-Q4",5.466667,
"AUS","STINT","TOT","PC_PA","Q","2000-Q1",5.783333,
"AUS","STINT","TOT","PC_PA","Q","2000-Q2",6.193333,
"AUS","STINT","TOT","PC_PA","Q","2000-Q3",6.42,
"AUS","STINT","TOT","PC_PA","Q","2000-Q4",6.313334,
"AUS","STINT","TOT","PC_PA","Q","2001-Q1",5.546667,
"AUS","STINT","TOT","PC_PA","Q","2001-Q2",4.906667,
"AUS","STINT","TOT","PC_PA","Q","2001-Q3",4.846667,
"AUS","STINT","TOT","PC_PA","Q","2001-Q4",4.296667,
"AUS","STINT","TOT","PC_PA","Q","2002-Q1",4.343333,
"AUS","STINT","TOT","PC_PA","Q","2002-Q2",4.833333,
"AUS","STINT","TOT","PC_PA","Q","2002-Q3",4.953333,
"AUS","STINT","TOT","PC_PA","Q","2002-Q4",4.856667,
"AUS","STINT","TOT","PC_PA","Q","2003-Q1",4.77,
"AUS","STINT","TOT","PC_PA","Q","2003-Q2",4.746666,
"AUS","STINT","TOT","PC_PA","Q","2003-Q3",4.816667,
"AUS","STINT","TOT","PC_PA","Q","2003-Q4",5.25,
"AUS","STINT","TOT","PC_PA","Q","2004-Q1",5.543334,
"AUS","STINT","TOT","PC_PA","Q","2004-Q2",5.513333,
"AUS","STINT","TOT","PC_PA","Q","2004-Q3",5.44,
"AUS","STINT","TOT","PC_PA","Q","2004-Q4",5.416667,
"AUS","STINT","TOT","PC_PA","Q","2005-Q1",5.62,
"AUS","STINT","TOT","PC_PA","Q","2005-Q2",5.696667,
"AUS","STINT","TOT","PC_PA","Q","2005-Q3",5.63,
"AUS","STINT","TOT","PC_PA","Q","2005-Q4",5.63,
"AUS","STINT","TOT","PC_PA","Q","2006-Q1",5.616667,
"AUS","STINT","TOT","PC_PA","Q","2006-Q2",5.84,
"AUS","STINT","TOT","PC_PA","Q","2006-Q3",6.15,
"AUS","STINT","TOT","PC_PA","Q","2006-Q4",6.346667,
"AUS","STINT","TOT","PC_PA","Q","2007-Q1",6.41,
"AUS","STINT","TOT","PC_PA","Q","2007-Q2",6.423333,
"AUS","STINT","TOT","PC_PA","Q","2007-Q3",6.72,
"AUS","STINT","TOT","PC_PA","Q","2007-Q4",7.116667,
"AUS","STINT","TOT","PC_PA","Q","2008-Q1",7.59,
"AUS","STINT","TOT","PC_PA","Q","2008-Q2",7.8,
"AUS","STINT","TOT","PC_PA","Q","2008-Q3",7.443333,
"AUS","STINT","TOT","PC_PA","Q","2008-Q4",5.06,
"AUS","STINT","TOT","PC_PA","Q","2009-Q1",3.353333,
"AUS","STINT","TOT","PC_PA","Q","2009-Q2",3.16,
"AUS","STINT","TOT","PC_PA","Q","2009-Q3",3.27,
"AUS","STINT","TOT","PC_PA","Q","2009-Q4",3.953333,
"AUS","STINT","TOT","PC_PA","Q","2010-Q1",4.23,
"AUS","STINT","TOT","PC_PA","Q","2010-Q2",4.75,
"AUS","STINT","TOT","PC_PA","Q","2010-Q3",4.8,
"AUS","STINT","TOT","PC_PA","Q","2010-Q4",4.953333,
"AUS","STINT","TOT","PC_PA","Q","2011-Q1",4.933333,
"AUS","STINT","TOT","PC_PA","Q","2011-Q2",4.963333,
"AUS","STINT","TOT","PC_PA","Q","2011-Q3",4.876667,
"AUS","STINT","TOT","PC_PA","Q","2011-Q4",4.62,
"AUS","STINT","TOT","PC_PA","Q","2012-Q1",4.406667,
"AUS","STINT","TOT","PC_PA","Q","2012-Q2",3.783333,
"AUS","STINT","TOT","PC_PA","Q","2012-Q3",3.553333,
"AUS","STINT","TOT","PC_PA","Q","2012-Q4",3.17,
"AUS","STINT","TOT","PC_PA","Q","2013-Q1",3,
"AUS","STINT","TOT","PC_PA","Q","2013-Q2",2.88,
"AUS","STINT","TOT","PC_PA","Q","2013-Q3",2.646667,
"AUS","STINT","TOT","PC_PA","Q","2013-Q4",2.593333,
"AUS","STINT","TOT","PC_PA","Q","2014-Q1",2.636667,
"AUS","STINT","TOT","PC_PA","Q","2014-Q2",2.69,
"AUS","STINT","TOT","PC_PA","Q","2014-Q3",2.646667,
"AUS","STINT","TOT","PC_PA","Q","2014-Q4",2.74,
"AUS","STINT","TOT","PC_PA","Q","2015-Q1",2.453333,
"AUS","STINT","TOT","PC_PA","Q","2015-Q2",2.183333,
"AUS","STINT","TOT","PC_PA","Q","2015-Q3",2.15,
"AUS","STINT","TOT","PC_PA","Q","2015-Q4",2.236667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q1",2.296667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q2",2.086667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q3",1.806667,
"AUS","STINT","TOT","PC_PA","Q","2016-Q4",1.763333,
"AUS","STINT","TOT","PC_PA","Q","2017-Q1",1.783333,
"AUS","STINT","TOT","PC_PA","Q","2017-Q2",1.74,
"AUS","STINT","TOT","PC_PA","Q","2017-Q3",1.706667,
"AUS","STINT","TOT","PC_PA","Q","2017-Q4",1.73,
"PRT","STINT","TOT","PC_PA","Q","1995-Q1",10.527,
"PRT","STINT","TOT","PC_PA","Q","1995-Q2",10.20033,
"PRT","STINT","TOT","PC_PA","Q","1995-Q3",9.337,
"PRT","STINT","TOT","PC_PA","Q","1995-Q4",9.082334,
"PRT","STINT","TOT","PC_PA","Q","1996-Q1",8.166667,
"PRT","STINT","TOT","PC_PA","Q","1996-Q2",7.333333,
"PRT","STINT","TOT","PC_PA","Q","1996-Q3",7.233333,
"PRT","STINT","TOT","PC_PA","Q","1996-Q4",6.733333,
"PRT","STINT","TOT","PC_PA","Q","1997-Q1",6.233333,
"PRT","STINT","TOT","PC_PA","Q","1997-Q2",5.866667,
"PRT","STINT","TOT","PC_PA","Q","1997-Q3",5.566667,
"PRT","STINT","TOT","PC_PA","Q","1997-Q4",5.3,
"PRT","STINT","TOT","PC_PA","Q","1998-Q1",4.7,
"PRT","STINT","TOT","PC_PA","Q","1998-Q2",4.466667,
"PRT","STINT","TOT","PC_PA","Q","1998-Q3",4.333333,
"PRT","STINT","TOT","PC_PA","Q","1998-Q4",3.733333,
"PRT","STINT","TOT","PC_PA","Q","1999-Q1",3.090733,
"PRT","STINT","TOT","PC_PA","Q","1999-Q2",2.634067,
"PRT","STINT","TOT","PC_PA","Q","1999-Q3",2.6994,
"PRT","STINT","TOT","PC_PA","Q","1999-Q4",3.4298,
"PRT","STINT","TOT","PC_PA","Q","2000-Q1",3.5423,
"PRT","STINT","TOT","PC_PA","Q","2000-Q2",4.263,
"PRT","STINT","TOT","PC_PA","Q","2000-Q3",4.7376,
"PRT","STINT","TOT","PC_PA","Q","2000-Q4",5.024167,
"PRT","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"PRT","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"PRT","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"PRT","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"PRT","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"PRT","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"PRT","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"PRT","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"PRT","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"PRT","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"PRT","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"PRT","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"PRT","STINT","TOT","PC_PA","Q","2004-Q1",2.062967,
"PRT","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"PRT","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"PRT","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"PRT","STINT","TOT","PC_PA","Q","2005-Q1",2.140333,
"PRT","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"PRT","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"PRT","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"PRT","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"PRT","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"PRT","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"PRT","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"PRT","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"PRT","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"PRT","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"PRT","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"PRT","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"PRT","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"PRT","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"PRT","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"PRT","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"PRT","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"PRT","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"PRT","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"PRT","STINT","TOT","PC_PA","Q","2010-Q1",0.6621667,
"PRT","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"PRT","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"PRT","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"PRT","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"PRT","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"PRT","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"PRT","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"PRT","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"PRT","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"PRT","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"PRT","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"PRT","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"PRT","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"PRT","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"PRT","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"PRT","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"PRT","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"PRT","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"PRT","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"PRT","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"PRT","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"PRT","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"PRT","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"PRT","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"PRT","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"PRT","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"PRT","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"PRT","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"PRT","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"PRT","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"PRT","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"JPN","STINT","TOT","PC_PA","Q","2002-Q2",0.09,
"JPN","STINT","TOT","PC_PA","Q","2002-Q3",0.08,
"JPN","STINT","TOT","PC_PA","Q","2002-Q4",0.08666667,
"JPN","STINT","TOT","PC_PA","Q","2003-Q1",0.09,
"JPN","STINT","TOT","PC_PA","Q","2003-Q2",0.08333334,
"JPN","STINT","TOT","PC_PA","Q","2003-Q3",0.09,
"JPN","STINT","TOT","PC_PA","Q","2003-Q4",0.09,
"JPN","STINT","TOT","PC_PA","Q","2004-Q1",0.08666667,
"JPN","STINT","TOT","PC_PA","Q","2004-Q2",0.08333334,
"JPN","STINT","TOT","PC_PA","Q","2004-Q3",0.09,
"JPN","STINT","TOT","PC_PA","Q","2004-Q4",0.09333333,
"JPN","STINT","TOT","PC_PA","Q","2005-Q1",0.09333333,
"JPN","STINT","TOT","PC_PA","Q","2005-Q2",0.08333334,
"JPN","STINT","TOT","PC_PA","Q","2005-Q3",0.09,
"JPN","STINT","TOT","PC_PA","Q","2005-Q4",0.09333333,
"JPN","STINT","TOT","PC_PA","Q","2006-Q1",0.1130333,
"JPN","STINT","TOT","PC_PA","Q","2006-Q2",0.2533333,
"JPN","STINT","TOT","PC_PA","Q","2006-Q3",0.436,
"JPN","STINT","TOT","PC_PA","Q","2006-Q4",0.4963333,
"JPN","STINT","TOT","PC_PA","Q","2007-Q1",0.62,
"JPN","STINT","TOT","PC_PA","Q","2007-Q2",0.6833333,
"JPN","STINT","TOT","PC_PA","Q","2007-Q3",0.82,
"JPN","STINT","TOT","PC_PA","Q","2007-Q4",0.86,
"JPN","STINT","TOT","PC_PA","Q","2008-Q1",0.8466667,
"JPN","STINT","TOT","PC_PA","Q","2008-Q2",0.8466667,
"JPN","STINT","TOT","PC_PA","Q","2008-Q3",0.8566667,
"JPN","STINT","TOT","PC_PA","Q","2008-Q4",0.8366666,
"JPN","STINT","TOT","PC_PA","Q","2009-Q1",0.6933333,
"JPN","STINT","TOT","PC_PA","Q","2009-Q2",0.5766667,
"JPN","STINT","TOT","PC_PA","Q","2009-Q3",0.5433334,
"JPN","STINT","TOT","PC_PA","Q","2009-Q4",0.5,
"JPN","STINT","TOT","PC_PA","Q","2010-Q1",0.44,
"JPN","STINT","TOT","PC_PA","Q","2010-Q2",0.39,
"JPN","STINT","TOT","PC_PA","Q","2010-Q3",0.3633333,
"JPN","STINT","TOT","PC_PA","Q","2010-Q4",0.34,
"JPN","STINT","TOT","PC_PA","Q","2011-Q1",0.3387167,
"JPN","STINT","TOT","PC_PA","Q","2011-Q2",0.33238,
"JPN","STINT","TOT","PC_PA","Q","2011-Q3",0.33,
"JPN","STINT","TOT","PC_PA","Q","2011-Q4",0.32929,
"JPN","STINT","TOT","PC_PA","Q","2012-Q1",0.33137,
"JPN","STINT","TOT","PC_PA","Q","2012-Q2",0.33263,
"JPN","STINT","TOT","PC_PA","Q","2012-Q3",0.32727,
"JPN","STINT","TOT","PC_PA","Q","2012-Q4",0.3175733,
"JPN","STINT","TOT","PC_PA","Q","2013-Q1",0.2703033,
"JPN","STINT","TOT","PC_PA","Q","2013-Q2",0.22818,
"JPN","STINT","TOT","PC_PA","Q","2013-Q3",0.228,
"JPN","STINT","TOT","PC_PA","Q","2013-Q4",0.2203333,
"JPN","STINT","TOT","PC_PA","Q","2014-Q1",0.2146667,
"JPN","STINT","TOT","PC_PA","Q","2014-Q2",0.2106667,
"JPN","STINT","TOT","PC_PA","Q","2014-Q3",0.21,
"JPN","STINT","TOT","PC_PA","Q","2014-Q4",0.1843333,
"JPN","STINT","TOT","PC_PA","Q","2015-Q1",0.1713333,
"JPN","STINT","TOT","PC_PA","Q","2015-Q2",0.1693333,
"JPN","STINT","TOT","PC_PA","Q","2015-Q3",0.169,
"JPN","STINT","TOT","PC_PA","Q","2015-Q4",0.169,
"JPN","STINT","TOT","PC_PA","Q","2016-Q1",0.1216667,
"JPN","STINT","TOT","PC_PA","Q","2016-Q2",0.05966667,
"JPN","STINT","TOT","PC_PA","Q","2016-Q3",0.05733333,
"JPN","STINT","TOT","PC_PA","Q","2016-Q4",0.056,
"JPN","STINT","TOT","PC_PA","Q","2017-Q1",0.056,
"JPN","STINT","TOT","PC_PA","Q","2017-Q2",0.056,
"JPN","STINT","TOT","PC_PA","Q","2017-Q3",0.06233333,
"JPN","STINT","TOT","PC_PA","Q","2017-Q4",0.063,
"DEU","STINT","TOT","PC_PA","Q","1995-Q1",5.11,
"DEU","STINT","TOT","PC_PA","Q","1995-Q2",4.6,
"DEU","STINT","TOT","PC_PA","Q","1995-Q3",4.403333,
"DEU","STINT","TOT","PC_PA","Q","1995-Q4",4.013333,
"DEU","STINT","TOT","PC_PA","Q","1996-Q1",3.44,
"DEU","STINT","TOT","PC_PA","Q","1996-Q2",3.336667,
"DEU","STINT","TOT","PC_PA","Q","1996-Q3",3.263333,
"DEU","STINT","TOT","PC_PA","Q","1996-Q4",3.18,
"DEU","STINT","TOT","PC_PA","Q","1997-Q1",3.196667,
"DEU","STINT","TOT","PC_PA","Q","1997-Q2",3.18,
"DEU","STINT","TOT","PC_PA","Q","1997-Q3",3.236667,
"DEU","STINT","TOT","PC_PA","Q","1997-Q4",3.686667,
"DEU","STINT","TOT","PC_PA","Q","1998-Q1",3.533333,
"DEU","STINT","TOT","PC_PA","Q","1998-Q2",3.606667,
"DEU","STINT","TOT","PC_PA","Q","1998-Q3",3.51,
"DEU","STINT","TOT","PC_PA","Q","1998-Q4",3.526667,
"DEU","STINT","TOT","PC_PA","Q","1999-Q1",3.090733,
"DEU","STINT","TOT","PC_PA","Q","1999-Q2",2.634067,
"DEU","STINT","TOT","PC_PA","Q","1999-Q3",2.6994,
